x,y
3854,70.596,10.224
3855,10.291,52.071
3856,6.621,105.602
3857,71.036,68.415
3858,12.251,16.647
3859,79.008,79.216
3860,84.72,28.161
3861,98.153,9.093
3862,73.83,91.279
3863,98.343,97.185
3864,114.557,116.157
3865,39.018,9.764
3866,37.868,125.467
3867,43.121,56.855
3868,84.896,112.13
3869,93.773,43.835
3870,-12.824,41.691
3871,23.105,20.148
3872,89.036,87.054
3873,103.09,27.357
3874,114.672,55.414
3875,65.381,80.246
3876,70.356,96.675
3877,110.543,19.929
3878,24.706,42.848
3879,16.01,12.417
3880,75.709,33.338
3881,-6.363,29.258
3882,49.845,83.684
3883,98.505,132.705
3884,83.147,55.773
3885,73.493,37.427
3886,54.062,50.422
3887,73.282,96.622
3888,-7.418,132.645
3889,1.224,93.043
3890,31.812,54.819
3891,47.806,126.821
3892,115.788,48.481
3893,118.391,74.89
3894,34.163,72.013
3895,102.087,98.098
3896,90.592,91.232
3897,72.029,80.382
3898,-12.69,69.328
3899,34.719,126.997
3900,73.042,85.142
3901,118.927,74.832
3902,116.167,127.866
3903,47.136,35.68
3904,52.889,114.752
3905,60.389,19.151
3906,-4.486,31.529
3907,-14.961,29.263
3908,36.072,10.343
3909,105.06,123.351
3910,117.534,101.736
3911,79.987,32.472
3912,-5.737,72.359
3913,-20.241,77.151
3914,11.383,5.089
3915,101.17,104.992
3916,66.073,22.086
3917,58.791,9.108
3918,82.602,81.017
3919,52.505,134.201
3920,97.539,51.011
3921,68.897,97.069
3922,80.854,113.675
3923,62.644,34.815
3924,6.343,134.792
3925,7.816,15.261
3926,117.9,8.229
3927,96.183,68.945
3928,87.144,106.422
3929,-11.751,28.569
3930,39.465,51.926
3931,118.387,104.422
3932,5.502,29.421
3933,69.243,131.606
3934,-2.033,123.474
3935,2.229,114.911
3936,-15.669,47.603
3937,64.996,75.579
3938,-3.618,85.596
3939,93.731,33.605
3940,111.015,99.751
3941,26.131,52.065
3942,125.005,48.905
3943,107.698,83.082
3944,35.662,117.646
3945,94.879,87.948
3946,-14.054,47.014
3947,28.638,26.346
3948,55.599,63.325
3949,27.691,13.192
3950,15.319,18.076
3951,14.637,103.161
3952,57.594,116.941
3953,122.632,114.172
3954,11.654,50.244
3955,89.089,123.28
3956,27.579,69.243
3957,13.594,54.977
3958,20.671,75.805
3959,94.144,64.808
3960,102.742,83.769
3961,24.553,73.768
3962,112.599,46.838
3963,96.122,6.504
3964,4.76,123.284
3965,51.72,120.823
3966,90.188,43.878
3967,48.36,15.695
3968,-12.668,5.117
3969,79.738,133.165
3970,24.277,37.045
3971,-19.811,74.98
3972,-5.517,69.247
3973,124.068,75.392
3974,89.031,36.305
3975,75.472,116.942
3976,-11.596,50.54
3977,88.703,112.095
3978,76.184,47.425
3979,117.084,36.605
3980,69.698,32.393
3981,-11.892,47.874
3982,114.496,72.201
3983,53.944,33.414
3984,82.229,55.748
3985,49.726,10.539
3986,84.913,94.729
3987,125.074,101.393
3988,115.527,35.103
3989,108.144,132.597
3990,95.372,43.866
3991,121.818,95.038
3992,-22.064,69.094
3993,-14.115,70.739
3994,21.875,25.512
3995,-1.18,53.726
3996,95.721,52.906
3997,123.801,110.392
3998,77.913,96.997
3999,41.645,101.907
4000,107.398,85.502
4001,-11.742,70.265
4002,-14.164,93.3
4003,105.933,49.239
4004,1.991,102.04
4005,87.157,122.501
4006,14.86,116.913
4007,-5.059,18.969
4008,83.001,8.418
4009,18.699,27.676
4010,73.215,115.723
4011,79.813,21.867
4012,-20.891,122.548
4013,-19.331,60.426
4014,-4.548,81.821
4015,89.018,112.581
4016,83.051,31.188
4017,53.813,14.558
4018,4.907,90.536
4019,-4.365,7.884
4020,37.855,50.445
4021,122.875,104.75
4022,63.525,122.354
4023,-9.942,59.984
4024,84.49,12.267
4025,19.967,100.28
4026,65.345,24.766
4027,-7.593,43.747
4028,-0.861,6.144
4029,78.502,67.972
4030,113.261,49.274
4031,-21.841,104.682
4032,112.25,36.374
4033,45.545,70.875
4034,7.731,42.999
4035,5.237,121.387
4036,94.926,77.525
4037,92.261,33.818
4038,-13.289,113.929
4039,72.438,74.016
4040,93.394,121.709
4041,64.152,13.249
4042,82.659,5.483
4043,-6.117,46.789
4044,19.515,124.102
4045,-7.684,87.548
4046,3.653,101.91
4047,35.904,8.408
4048,91.251,130.77
4049,-18.342,73.135
4050,63.255,87.254
4051,37.376,86.191
4052,26.782,56.691
4053,19.007,27.28
4054,78.941,119.218
4055,24.365,97.467
4056,34.752,126.217
4057,7.097,20.27
4058,-0.157,38.406
4059,8.661,84.693
4060,87.247,119.269
4061,124.211,132.44
4062,26.814,129.249
4063,89.329,88.42
4064,27.622,37.898
4065,91.083,42.824
4066,91.31,94.653
4067,36.055,85.718
4068,52.151,6.426
4069,119.993,38.496
4070,110.435,42.384
4071,43.256,99.295
4072,22.206,94.695
4073,64.414,55.11
4074,-2.597,113.483
4075,112.436,56.135
4076,18.261,13.127
4077,120.599,122.778
4078,18.367,14.888
4079,92.819,72.446
4080,95.161,129.48
4081,52.152,128.128
4082,59.853,85.19
4083,33.931,18.173
4084,105.756,37.296
4085,107.999,18.409
4086,26.301,133.462
4087,-1.354,58.778
4088,121.179,23.622
4089,112.167,31.845
4090,-4.259,85.604
4091,94.764,18.941
4092,8.406,10.185
4093,57.523,19.264
4094,63.468,96.762
4095,50.897,8.279
4096,59.186,53.894
4097,22.668,34.014
4098,0.196,70.918
4099,30.756,78.922
4100,59.061,77.042
4101,29.969,44.86
4102,110.165,73.797
4103,68.537,8.332
4104,77.384,125.603
4105,41.752,91.471
4106,42.119,123.932
4107,81.343,31.937
4108,86.617,98.828
4109,-13.18,113.352
4110,97.06,135.502
4111,-10.495,133.965
4112,-11.031,87.103
4113,54.719,29.676
4114,103.003,32.803
4115,106.8,97.844
4116,124.326,38.61
4117,93.943,93.609
4118,93.666,119.604
4119,93.712,40.816
4120,64.503,124.166
4121,19.046,103.295
4122,77.338,108.213
4123,8.397,43.909
4124,-2.419,4.839
4125,97.476,85.937
4126,115.69,130.574
4127,-11.975,51.021
4128,113.8,129.498
4129,121.89,42.713
4130,67.201,44.48
4131,6.604,70.232
4132,74.956,108.336
4133,116.109,45.735
4134,47.305,39.826
4135,121.979,118.972
4136,-21.557,94.373
4137,123.324,22.9
4138,22.126,22.258
4139,-1.724,68.002
4140,-0.741,30.528
4141,-12.98,63.441
4142,50.463,104.878
4143,101.332,8.882
4144,60.583,90.603
4145,-13.934,28.352
4146,92.448,98.856
4147,125.251,34.814
4148,118.959,47.258
4149,109.675,42.184
4150,33.666,7.52
4151,-8.064,125.6
4152,85.965,45.61
4153,-19.585,26.231
4154,57.867,32.618
4155,117.232,100.461
4156,18.947,53.094
4157,-8.23,84.376
4158,6.799,108.319
4159,124.152,117.081
4160,41.109,16.614
4161,33.095,12.251
4162,-8.936,78.65
4163,-7.831,68.1
4164,48.49,97.813
4165,27.953,130.134
4166,21.766,72.921
4167,-15.406,22.759
4168,-12.349,52.742
4169,19.739,53.116
4170,32.948,99.58
4171,40.702,45.863
4172,4.889,96.86
4173,35.825,132.318
4174,-10.266,83.929
4175,79.03,76.073
4176,-15.222,43.464
4177,24.821,35.155
4178,-10.199,6.867
4179,-19.392,59.221
4180,25.164,77.965
4181,46.868,9.261
4182,9.454,87.887
4183,2.924,25.211
4184,17.793,85.848
4185,15.568,22.16
4186,26.706,23.063
4187,68.064,36.673
4188,37.197,77.728
4189,29.897,57.35
4190,48.808,95.104
4191,96.152,69.765
4192,102.485,32.024
4193,80.653,48.02
4194,83.47,42.14
4195,90.457,50.301
4196,57.708,120.63
4197,-6.841,22.153
4198,80.479,118.048
4199,117.583,130.524
4200,14.302,56.106
4201,38.891,118.89
4202,46.894,73.56
4203,-9.228,46.36
4204,97.554,47.096
4205,19.769,47.014
4206,31.694,66.473
4207,32.11,28.107
4208,68.637,42.768
4209,7.816,105.811
4210,-18.263,23.975
4211,90.439,92.065
4212,118.432,114.073
4213,99.405,14.365
4214,104.884,85.427
4215,63.213,17.537
4216,82.282,110.713
4217,53.45,93.145
4218,91.111,15.116
4219,36.035,128.419
4220,78.651,30.698
4221,79.698,62.356
4222,-3.196,92.317
4223,24.449,57.994
4224,-7.592,97.431
4225,31.72,7.66
4226,91.316,54.016
4227,104.623,13.929
4228,77.529,106.493
4229,80.023,103.012
4230,65.737,88.575
4231,65.652,59.573
4232,121.095,43.663
4233,-5.62,32.821
4234,80.189,103.339
4235,61.547,32.802
4236,10.945,29.207
4237,-15.148,13.796
4238,9.876,108.733
4239,17.384,45.767
4240,-13.067,116.359
4241,7.111,94.33
4242,-7.732,128.932
4243,22.74,98.49
4244,-9.948,50.809
4245,28.008,47.096
4246,96.183,103.842
4247,80.061,59.123
4248,86.056,110.67
4249,-17.429,74.645
4250,119.536,42.908
4251,122.325,23.363
4252,35.54,135.741
4253,35.774,85.031
4254,-19.039,99.999
4255,59.71,37.661
4256,106.476,99.962
4257,25.093,82.715
4258,123.427,114.164
4259,86.709,73.053
4260,88.437,22.429
4261,86.656,32.885
4262,39.422,60.695
4263,-16.445,134.4
4264,117.599,38.041
4265,83.653,106.787
4266,49.136,107.327
4267,79.391,27.905
4268,-2.35,26.826
4269,68.023,34.192
4270,8.235,116.436
4271,111.173,63.565
4272,122.308,82.671
4273,72.068,81.227
4274,-10.114,83.953
4275,67.987,92.626
4276,-5.371,92.297
4277,19.47,113.643
4278,51.765,55.293
4279,18.324,105.426
4280,35.627,58.038
4281,87.68,79.565
4282,92.405,112.621
4283,92.643,17.72
4284,66.387,13.768
4285,64.95,47.033
4286,21.133,59.934
4287,65.028,36.38
4288,4.434,28.586
4289,-22.159,133.659
4290,35.956,70.171
4291,28.266,117.462
4292,103.938,61.467
4293,104.365,108.127
4294,106.633,18.139
4295,52.849,39.699
4296,48.923,77.232
4297,65.315,73.063
4298,47.709,107.176
4299,45.025,83.86
4300,99.277,87.321
4301,104.918,109.191
4302,10.989,131.397
4303,10.697,20.752
4304,58.935,49.057
4305,43.39,132.694
4306,53.292,39.172
4307,3.504,111.866
4308,2.686,17.475
4309,111.711,102.95
4310,58.153,77.636
4311,26.565,12.612
4312,120.124,83.905
4313,18.245,75.517
4314,-5.507,83.427
4315,47.809,60.919
4316,-4.052,8.899
4317,-17.631,117.65
4318,87.45,72.577
4319,108.607,126.538
4320,104.006,61.809
4321,5.764,18.756
4322,82.653,122.19
4323,103.144,14.733
4324,25.722,116.243
4325,31.085,131.322
4326,33.324,65.26
4327,9.781,11.322
4328,91.368,102.396
4329,34.407,65.765
4330,121.408,72.963
4331,52.143,29.58
4332,-5.977,49.291
4333,11.024,105.522
4334,-2.802,58.589
4335,114.726,15.798
4336,73.237,14.085
4337,112.154,123.406
4338,40.795,30.379
4339,63.555,20.738
4340,-5.079,69.44
4341,101.007,37.588
4342,101.798,40.774
4343,103.671,22.993
4344,118.491,128.01
4345,-16.391,23.22
4346,68.065,134.277
4347,26.52,41.463
4348,48.405,118.612
4349,41.298,73.396
4350,47.03,65.843
4351,22.492,22.848
4352,-6.02,32.358
4353,89.816,91.096
4354,59.833,45.52
4355,99.304,106.204
4356,111.204,107.142
4357,79.912,40.478
4358,28.467,130.008
4359,80.061,10.649
4360,70.511,13.484
4361,7.736,11.301
4362,116.098,20.012
4363,16.093,64.778
4364,76.809,97.68
4365,46.445,81.188
4366,7.221,56.751
4367,75.007,124.765
4368,115.468,77.181
4369,26.62,105.145
4370,-12.245,64.833
4371,41.402,117.848
4372,118.678,107.588
4373,-14.174,18.62
4374,104.807,45.336
4375,-19.817,62.778
4376,10.984,117.133
4377,98.935,73.784
4378,77.688,113.478
4379,124.043,5.724
4380,10.156,54.209
4381,52.865,75.166
4382,-18.471,21.899
4383,102.876,5.421
4384,-6.701,6.202
4385,33.498,85.457
4386,47.989,35.105
4387,82.379,31.411
4388,54.829,104.332
4389,-11.516,108.327
4390,119.01,117.45
4391,101.699,46.26
4392,-14.899,6.13
4393,-15.075,89.023
4394,103.363,48.544
4395,79.442,103.781
4396,-12.421,16.132
4397,-3.414,24.498
4398,-17.564,5.371
4399,69.198,49.219
4400,108.4,67.633
4401,30.238,91.502
4402,21.46,110.013
4403,103.996,117.119
4404,105.237,64.678
4405,46.935,128.728
4406,57.84,54.411
4407,78.69,36.283
4408,-16.127,18.347
4409,97.857,72.817
4410,5.145,129.595
4411,71.548,65.08
4412,67.23,41.462
4413,17.83,20.247
4414,11.463,27.923
4415,113.312,70.991
4416,-18.775,103.079
4417,66.054,101.402
4418,-18.774,22.563
4419,11.36,104.552
4420,84.126,121.617
4421,59.425,135.12
4422,72.558,74.185
4423,20.369,69.787
4424,56.495,70.215
4425,58.519,36.477
4426,-16.176,49.956
4427,12.495,102.702
4428,87.164,113.258
4429,108.332,129.926
4430,49.514,73.244
4431,43.409,34.174
4432,20.508,120.247
4433,37.838,101.757
4434,39.529,117.887
4435,-18.827,48.402
4436,105.536,15.085
4437,44.587,57.448
4438,-2.127,102.038
4439,7.609,85.294
4440,47.962,11.793
4441,3.121,79.786
4442,17.609,92.461
4443,98.292,85.059
4444,7.612,32.291
4445,84.35,18.394
4446,106.013,59.564
4447,62.856,109.0
4448,124.89,29.042
4449,-16.109,5.868
4450,99.042,33.445
4451,112.07,68.089
4452,-22.024,54.525
4453,123.639,84.931
4454,2.662,14.233
4455,75.195,96.757
4456,46.991,103.397
4457,49.028,130.534
4458,3.619,108.844
4459,-13.19,54.504
4460,60.073,30.572
4461,79.586,91.072
4462,52.459,78.73
4463,103.56,29.163
4464,5.117,135.776
4465,29.113,50.224
4466,44.311,55.813
4467,-7.16,99.025
4468,34.503,19.298
4469,103.525,82.685
4470,14.793,105.079
4471,116.543,111.903
4472,118.404,131.209
4473,106.264,112.478
4474,109.16,30.92
4475,49.104,19.035
4476,125.162,134.971
4477,39.01,124.052
4478,11.445,109.54
4479,4.949,17.438
4480,-20.195,102.567
4481,76.057,133.876
4482,61.751,109.177
4483,97.434,95.734
4484,86.437,21.463
4485,10.303,125.049
4486,81.729,61.813
4487,78.857,100.293
4488,-21.367,112.514
4489,17.368,13.153
4490,27.469,71.538
4491,113.499,125.978
4492,87.764,63.939
4493,1.052,102.318
4494,59.81,52.768
4495,40.995,102.186
4496,64.664,17.933
4497,100.144,15.771
4498,12.895,95.786
4499,87.556,48.961
4500,41.89,134.516
4501,29.234,83.426
4502,-13.118,95.557
4503,7.804,128.64
4504,66.064,27.615
4505,65.982,115.556
4506,61.634,119.871
4507,-2.089,46.066
4508,24.36,119.703
4509,-4.392,111.463
4510,93.782,111.211
4511,-7.726,100.582
4512,26.904,107.665
4513,1.619,75.961
4514,22.96,84.713
4515,-0.044,100.674
4516,44.865,29.882
4517,79.682,44.996
4518,18.41,63.764
4519,119.795,8.309
4520,106.408,23.188
4521,97.413,113.248
4522,8.393,48.116
4523,61.379,125.867
4524,19.979,7.078
4525,68.043,75.302
4526,41.006,104.796
4527,79.788,29.273
4528,38.043,125.288
4529,-11.584,119.333
4530,60.304,4.745
4531,20.601,12.216
4532,-21.96,20.481
4533,78.773,21.668
4534,68.523,34.251
4535,66.401,62.176
4536,1.624,124.722
4537,28.219,13.152
4538,33.441,58.454
4539,78.751,127.391
4540,-6.13,71.278
4541,42.436,54.224
4542,71.331,37.077
4543,19.479,61.617
4544,54.7,83.981
4545,72.171,129.066
4546,-0.57,39.892
4547,81.92,31.484
4548,42.817,41.579
4549,28.366,86.688
4550,96.596,33.321
4551,43.224,111.094
4552,115.736,42.384
4553,117.072,96.282
4554,12.127,38.334
4555,-18.115,61.752
4556,114.039,61.236
4557,63.466,5.9
4558,63.702,24.744
4559,53.388,89.362
4560,69.293,69.049
4561,6.084,104.728
4562,51.898,73.179
4563,112.077,50.209
4564,-19.096,22.407
4565,92.524,112.678
4566,-13.087,80.358
4567,48.278,125.937
4568,81.93,33.975
4569,119.944,98.05
4570,17.449,99.117
4571,6.954,80.569
4572,99.678,52.994
4573,-12.608,105.095
4574,27.245,113.89
4575,72.854,84.283
4576,82.348,60.078
4577,114.16,17.172
4578,40.31,23.68
4579,68.57,6.95
4580,63.015,22.292
4581,119.47,8.115
4582,40.271,47.69
4583,72.007,92.422
4584,80.598,21.169
4585,104.857,78.294
4586,98.361,21.751
4587,76.846,110.399
4588,0.121,122.046
4589,97.125,123.54
4590,14.433,56.549
4591,54.395,133.458
4592,31.106,92.25
4593,70.618,45.421
4594,-15.705,69.88
4595,123.048,28.994
4596,54.021,58.393
4597,88.535,89.039
4598,107.514,47.586
4599,118.448,101.85
4600,45.217,43.617
4601,115.521,5.435
4602,81.21,97.238
4603,11.764,94.694
4604,49.164,127.378
4605,-8.269,27.478
4606,30.42,105.952
4607,22.857,62.995
4608,39.597,72.816
4609,77.398,95.8
4610,-20.016,65.801
4611,-21.554,60.601
4612,93.355,18.816
4613,106.696,23.759
4614,118.359,109.615
4615,28.669,28.45
4616,109.049,106.566
4617,-10.273,60.902
4618,110.93,120.15
4619,123.713,92.635
4620,79.839,133.845
4621,88.528,126.719
4622,123.676,78.924
4623,19.653,74.106
4624,63.507,126.626
4625,112.85,104.943
4626,98.235,39.098
4627,58.711,11.282
4628,59.487,70.252
4629,117.244,81.793
4630,95.125,129.227
4631,100.717,15.899
4632,-5.031,53.077
4633,54.051,132.042
4634,92.703,17.815
4635,65.11,56.162
4636,0.87,16.726
4637,120.227,107.663
4638,31.923,64.463
4639,39.283,100.697
4640,41.025,49.905
4641,52.358,132.139
4642,42.334,104.434
4643,49.735,74.149
4644,60.39,107.558
4645,39.927,54.064
4646,111.059,128.33
4647,69.82,56.706
4648,94.734,24.923
4649,-16.715,80.282
4650,107.756,30.451
4651,80.243,73.064
4652,83.022,5.985
4653,2.684,7.073
4654,102.059,19.466
4655,104.916,40.935
4656,51.219,35.923
4657,86.554,79.787
4658,46.086,62.243
4659,94.92,50.689
4660,110.815,31.569
4661,-14.834,72.141
4662,7.733,38.156
4663,96.544,63.391
4664,56.686,52.285
4665,17.291,13.342
4666,94.001,133.08
4667,79.628,22.46
4668,76.094,43.142
4669,124.983,114.603
4670,117.563,115.678
4671,103.992,92.108
4672,19.457,91.762
4673,118.11,17.286
4674,121.254,17.634
4675,95.842,34.143
4676,31.29,23.237
4677,-0.649,19.655
4678,84.25,78.006
4679,40.156,12.43
4680,34.735,99.281
4681,123.178,18.208
4682,-21.046,77.321
4683,110.743,88.867
4684,-5.266,53.732
4685,73.574,98.125
4686,77.559,42.073
4687,-0.127,50.111
4688,37.162,24.079
4689,47.504,108.875
4690,25.579,131.429
4691,115.537,88.317
4692,97.757,37.073
4693,26.024,55.194
4694,59.603,119.879
4695,9.74,4.643
4696,33.09,63.984
4697,44.517,16.495
4698,58.201,52.443
4699,43.871,56.653
4700,50.782,101.062
4701,28.576,70.313
4702,-7.21,93.607
4703,118.789,20.967
4704,70.952,119.698
4705,116.538,109.72
4706,21.92,130.691
4707,51.186,135.316
4708,-21.672,40.905
4709,32.07,11.122
4710,-1.014,15.002
4711,116.748,97.647
4712,41.402,30.966
4713,10.868,128.691
4714,88.371,24.499
4715,122.291,15.338
4716,32.885,37.806
4717,31.35,79.453
4718,104.392,43.275
4719,-4.702,122.27
4720,8.728,134.997
4721,27.045,120.495
4722,21.625,75.839
4723,39.906,19.881
4724,23.919,14.542
4725,-4.426,93.455
4726,34.816,84.018
4727,22.114,130.217
4728,114.37,18.594
4729,37.912,129.497
4730,50.184,58.115
4731,102.509,98.076
4732,97.463,15.348
4733,110.026,30.138
4734,25.329,60.161
4735,-14.887,106.816
4736,93.06,12.856
4737,-20.299,16.114
4738,101.481,48.686
4739,113.637,24.866
4740,30.563,134.506
4741,75.733,38.659
4742,111.269,90.141
4743,34.047,82.473
4744,77.474,105.845
4745,9.108,21.576
4746,112.892,37.486
4747,119.6,93.978
4748,-7.715,125.935
4749,55.571,72.255
4750,64.578,59.31
4751,83.874,90.313
4752,112.159,98.333
4753,55.241,19.344
4754,-13.341,108.255
4755,63.796,98.976
4756,11.028,80.763
4757,22.461,50.315
4758,-3.291,78.987
4759,90.328,77.551
4760,56.037,117.631
4761,90.082,70.638
4762,37.563,90.49
4763,86.867,77.152
4764,32.119,129.864
4765,16.606,42.873
4766,60.986,76.694
4767,68.335,54.561
4768,-16.254,51.366
4769,94.912,72.899
4770,120.025,39.364
4771,15.984,23.845
4772,72.5,106.785
4773,70.264,35.937
4774,90.593,110.054
4775,58.187,35.754
4776,109.465,91.428
4777,59.573,25.729
4778,81.492,16.871
4779,-6.787,6.65
4780,90.976,5.992
4781,124.424,116.978
4782,-12.074,7.939
4783,74.765,19.74
4784,45.587,51.519
4785,5.826,109.262
4786,42.907,131.996
4787,13.579,55.47
4788,-18.843,16.454
4789,90.087,118.311
4790,62.35,53.069
4791,9.503,100.436
4792,12.736,74.906
4793,113.13,109.14
4794,63.598,43.932
4795,6.244,107.609
4796,107.327,16.452
4797,4.747,20.787
4798,-5.365,77.6
4799,-5.62,130.612
4800,6.586,21.888
4801,105.009,87.189
4802,49.206,118.687
4803,36.087,19.905
4804,35.374,64.878
4805,89.554,115.912
4806,4.666,113.252
4807,40.775,96.634
4808,38.513,110.593
4809,47.952,57.613
4810,20.084,16.908
4811,13.613,23.928
4812,41.668,58.189
4813,-7.641,34.188
4814,57.083,76.836
4815,119.95,47.873
4816,-4.882,84.616
4817,44.805,10.081
4818,-4.574,23.534
4819,74.299,34.782
4820,107.893,131.565
4821,38.19,49.47
4822,46.731,64.108
4823,27.9,40.827
4824,11.918,74.463
4825,43.868,45.213
4826,85.538,134.508
4827,-6.067,16.991
4828,15.137,11.083
4829,13.673,71.671
4830,-20.48,16.437
4831,-9.395,63.12
4832,23.718,106.66
4833,91.192,57.769
4834,88.212,130.325
4835,7.442,37.017
4836,121.382,95.452
4837,65.533,86.209
4838,19.631,95.728
4839,71.552,6.84
4840,117.41,102.285
4841,-11.18,132.188
4842,-20.295,8.019
4843,79.62,128.71
4844,107.831,129.215
4845,113.518,130.597
4846,25.835,57.479
4847,32.398,69.633
4848,27.179,40.578
4849,68.532,52.389
4850,9.001,12.395
4851,0.179,49.892
4852,93.865,33.109
4853,89.716,115.126
4854,23.835,121.879
4855,1.285,111.996
4856,-12.937,94.204
4857,6.705,79.143
4858,-21.525,86.088
4859,51.395,89.513
4860,71.194,121.192
4861,30.104,73.437
4862,23.779,15.911
4863,58.808,32.584
4864,75.408,13.467
4865,17.338,114.594
4866,24.077,12.455
4867,73.429,54.819
4868,47.022,127.101
4869,-20.068,46.547
4870,73.561,77.335
4871,125.073,127.413
4872,-14.705,103.447
4873,-18.965,30.122
4874,109.013,14.552
4875,7.637,29.511
4876,17.907,132.399
4877,122.519,132.46
4878,90.5,16.394
4879,62.215,62.708
4880,7.335,43.006
4881,65.762,20.606
4882,39.365,76.177
4883,-5.046,23.333
4884,-17.125,129.924
4885,113.867,124.646
4886,-8.469,77.952
4887,-3.044,19.526
4888,91.47,28.039
4889,46.184,103.566
4890,32.737,79.915
4891,12.207,114.553
4892,60.108,61.387
4893,82.408,70.76
4894,4.817,35.861
4895,83.616,86.878
4896,49.352,49.532
4897,52.966,49.181
4898,59.13,6.759
4899,-19.958,85.401
4900,65.564,65.476
4901,2.489,25.335
4902,81.772,18.129
4903,59.807,109.015
4904,98.094,110.236
4905,56.447,91.188
4906,46.89,58.407
4907,73.68,59.535
4908,101.947,57.5
4909,-19.748,22.154
4910,5.696,88.541
4911,81.022,32.498
4912,10.828,37.873
4913,14.888,43.518
4914,-14.673,11.731
4915,35.248,38.329
4916,-8.731,68.069
4917,119.848,21.146
4918,105.205,15.513
4919,20.93,94.02
4920,21.421,11.751
4921,65.149,11.222
4922,-4.239,29.899
4923,122.807,62.468
4924,-11.662,73.434
4925,6.005,17.246
4926,29.253,64.154
4927,15.183,93.286
4928,62.168,17.346
4929,74.81,129.436
4930,38.804,95.377
4931,9.538,16.088
4932,87.248,49.022
4933,2.929,73.468
4934,-14.756,18.931
4935,93.739,49.123
4936,86.287,62.959
4937,-12.039,47.249
4938,63.527,107.025
4939,115.609,99.025
4940,119.075,109.932
4941,83.877,67.956
4942,92.716,101.966
4943,104.943,98.418
4944,31.454,79.19
4945,-21.285,53.118
4946,-5.214,50.874
4947,97.603,8.486
4948,58.288,115.392
4949,52.428,4.764
4950,118.447,12.475
4951,-3.378,21.587
4952,8.771,40.739
4953,5.631,42.929
4954,-17.229,99.053
4955,45.294,96.992
4956,18.192,41.036
4957,2.094,95.182
4958,99.167,46.924
4959,-10.67,71.551
4960,99.849,98.769
4961,51.906,36.306
4962,83.169,96.585
4963,17.973,24.019
4964,-5.613,87.549
4965,-19.886,11.726
4966,96.83,5.471
4967,-12.143,123.045
4968,65.494,99.682
4969,-20.432,98.771
4970,71.96,73.889
4971,9.158,4.733
4972,29.604,107.752
4973,108.419,40.761
4974,22.059,102.384
4975,53.152,107.675
4976,40.784,129.579
4977,12.116,121.863
4978,-4.647,34.939
4979,-12.751,97.859
4980,89.677,83.338
4981,96.787,128.305
4982,18.172,60.487
4983,84.201,54.829
4984,-11.333,119.663
4985,110.823,64.305
4986,71.638,20.531
4987,-16.964,88.546
4988,39.383,30.52
4989,115.783,95.69
4990,29.158,12.366
4991,55.774,22.898
4992,65.636,30.839
4993,88.156,20.533
4994,51.564,30.912
4995,17.591,44.974
4996,74.067,56.06
4997,72.661,67.643
4998,52.163,21.966
4999,115.623,62.243
5000,22.819,63.11
5001,116.705,52.436
5002,7.659,133.886
5003,56.914,39.177
5004,111.845,47.953
5005,20.783,29.061
5006,67.654,65.118
5007,-7.505,35.569
5008,56.249,42.426
5009,30.995,75.928
5010,80.989,118.714
5011,36.039,131.988
5012,28.993,26.939
5013,69.519,8.725
5014,92.539,127.26
5015,76.18,35.274
5016,-13.823,134.337
5017,-13.43,23.499
5018,53.883,85.864
5019,-2.9,53.715
5020,91.453,30.972
5021,52.141,79.46
5022,87.136,40.682
5023,95.763,123.851
5024,39.882,10.107
5025,83.221,58.863
5026,-13.761,40.423
5027,106.74,129.19
5028,13.68,20.319
5029,74.123,73.609
5030,14.902,102.411
5031,-17.541,128.161
5032,65.021,41.814
5033,70.002,90.539
5034,103.055,25.107
5035,54.259,41.46
5036,40.414,104.26
5037,29.343,64.365
5038,-14.737,108.434
5039,106.308,114.881
5040,50.977,50.713
5041,25.062,79.167
5042,-8.567,70.341
5043,36.008,18.012
5044,19.513,127.383
5045,58.986,74.506
5046,61.796,12.909
5047,26.486,19.956
5048,51.306,39.01
5049,117.002,131.431
5050,38.548,45.682
5051,118.197,12.932
5052,122.61,129.963
5053,114.066,28.52
5054,44.841,64.442
5055,-17.916,23.747
5056,81.445,105.523
5057,19.517,42.332
5058,65.506,29.785
5059,92.091,133.171
5060,49.552,101.119
5061,7.358,78.848
5062,48.244,94.627
5063,67.62,22.738
5064,-17.983,30.804
5065,109.833,35.307
5066,35.307,23.301
5067,73.744,12.072
5068,68.439,71.803
5069,106.121,131.03
5070,83.705,78.545
5071,36.481,88.256
5072,-5.759,25.818
5073,121.051,68.493
5074,-6.193,118.584
5075,22.984,45.324
5076,90.272,32.461
5077,108.393,21.873
5078,15.495,120.968
5079,33.828,87.756
5080,91.371,93.355
5081,83.195,94.352
5082,76.039,123.015
5083,102.854,10.242
5084,71.336,40.008
5085,90.594,46.007
5086,45.519,131.521
5087,-19.738,66.731
5088,-11.755,104.843
5089,50.186,71.776
5090,119.52,40.39
5091,2.932,45.14
5092,-9.65,71.298
5093,26.122,110.448
5094,41.664,43.593
5095,25.564,41.644
5096,19.558,48.599
5097,76.015,64.011
5098,88.652,128.679
5099,110.616,14.638
5100,-1.159,96.419
5101,25.502,38.13
5102,40.571,32.833
5103,101.144,74.073
5104,8.959,15.314
5105,-20.036,109.724
5106,46.457,51.999
